date,T2M,PRECTOTCORR,RH2M,WS2M,location
2025-08-22,14.86,7.51,81.22,1.29,Kitale_Kenya
2025-08-23,15.39,3.84,83.46,1.08,Kitale_Kenya
2025-08-24,15.78,5.03,87.65,1.39,Kitale_Kenya
2025-08-25,16.28,2.96,82.25,1.12,Kitale_Kenya
2025-08-26,16.26,4.95,83.5,1.25,Kitale_Kenya
2025-08-27,15.6,3.64,87.94,1.32,Kitale_Kenya
2025-08-28,16.26,18.87,83.65,1.0,Kitale_Kenya
2025-08-29,16.24,10.12,81.58,0.83,Kitale_Kenya
2025-08-30,16.31,3.94,83.42,1.23,Kitale_Kenya
2025-08-31,16.1,7.67,87.48,1.01,Kitale_Kenya
2025-09-01,17.24,4.13,81.31,0.44,Kitale_Kenya
2025-09-02,17.28,5.61,79.95,0.65,Kitale_Kenya
2025-09-03,17.06,9.64,83.79,0.76,Kitale_Kenya
2025-09-04,17.1,7.75,84.08,0.6,Kitale_Kenya
2025-09-05,17.52,4.11,81.56,0.66,Kitale_Kenya
2025-09-06,17.84,4.5,80.2,0.58,Kitale_Kenya
2025-09-07,17.36,6.04,80.67,0.71,Kitale_Kenya
2025-09-08,17.83,1.32,76.77,0.99,Kitale_Kenya
2025-09-09,18.16,0.81,74.03,0.61,Kitale_Kenya
2025-09-10,17.89,4.97,80.34,0.75,Kitale_Kenya
2025-09-11,17.22,15.37,83.53,0.45,Kitale_Kenya
2025-09-12,17.97,5.34,79.56,0.43,Kitale_Kenya
2025-09-13,18.07,3.58,78.31,0.78,Kitale_Kenya
2025-09-14,18.37,2.64,78.63,0.82,Kitale_Kenya
2025-09-15,17.99,5.43,80.55,0.67,Kitale_Kenya
2025-09-16,18.13,4.64,77.3,0.57,Kitale_Kenya
2025-09-17,18.0,3.72,80.51,0.7,Kitale_Kenya
2025-09-18,18.62,0.94,73.31,1.0,Kitale_Kenya
2025-09-19,18.94,0.31,70.88,0.9,Kitale_Kenya
2025-09-20,19.1,1.46,70.05,0.49,Kitale_Kenya
2025-09-21,18.45,0.86,73.29,0.79,Kitale_Kenya
2025-09-22,18.65,0.66,69.42,0.77,Kitale_Kenya
2025-09-23,19.19,2.36,71.25,0.78,Kitale_Kenya
2025-09-24,18.62,3.44,76.46,0.64,Kitale_Kenya
2025-09-25,17.56,3.79,78.35,0.6,Kitale_Kenya
2025-09-26,17.39,2.94,77.98,0.61,Kitale_Kenya
2025-09-27,17.88,2.42,78.32,0.76,Kitale_Kenya
2025-09-28,17.97,7.7,81.13,0.68,Kitale_Kenya
2025-09-29,17.73,6.66,82.98,0.69,Kitale_Kenya
2025-09-30,17.42,13.87,83.63,0.79,Kitale_Kenya
2025-10-01,-999.0,-999.0,-999.0,-999.0,Kitale_Kenya
2025-10-02,-999.0,-999.0,-999.0,-999.0,Kitale_Kenya
2025-10-03,-999.0,-999.0,-999.0,-999.0,Kitale_Kenya
2020-10-04,17.72,5.0,81.53,1.02,Mbale_Uganda
2020-10-05,17.48,6.12,84.52,1.14,Mbale_Uganda
2020-10-06,18.4,4.51,76.99,0.88,Mbale_Uganda
2020-10-07,17.17,20.99,87.44,1.33,Mbale_Uganda
2020-10-08,17.26,2.63,80.2,1.13,Mbale_Uganda
2020-10-09,17.29,4.33,84.54,1.19,Mbale_Uganda
2020-10-10,17.25,9.5,87.49,0.82,Mbale_Uganda
2020-10-11,16.29,16.39,92.49,1.27,Mbale_Uganda
2020-10-12,16.87,2.58,88.03,1.04,Mbale_Uganda
2020-10-13,17.5,7.0,85.72,1.17,Mbale_Uganda
2020-10-14,17.5,30.97,86.17,1.41,Mbale_Uganda
2020-10-15,16.54,3.64,92.82,1.41,Mbale_Uganda
2020-10-16,17.18,0.51,87.98,1.44,Mbale_Uganda
2020-10-17,17.19,7.29,90.17,1.61,Mbale_Uganda
2020-10-18,16.36,36.48,93.05,1.49,Mbale_Uganda
2020-10-19,16.19,3.6,89.74,0.83,Mbale_Uganda
2020-10-20,17.47,5.7,87.41,1.16,Mbale_Uganda
2020-10-21,18.15,2.58,84.08,1.18,Mbale_Uganda
2020-10-22,18.06,1.23,83.11,1.2,Mbale_Uganda
2020-10-23,17.98,0.41,85.55,1.06,Mbale_Uganda
2020-10-24,17.66,1.26,89.89,0.95,Mbale_Uganda
2020-10-25,17.27,1.1,90.33,1.04,Mbale_Uganda
2020-10-26,18.08,0.5,86.13,1.54,Mbale_Uganda
2020-10-27,17.18,0.46,87.03,0.92,Mbale_Uganda
2020-10-28,16.91,4.91,90.07,1.6,Mbale_Uganda
2020-10-29,16.93,23.7,90.57,1.55,Mbale_Uganda
2020-10-30,16.79,1.75,85.62,1.79,Mbale_Uganda
2020-10-31,17.72,7.37,83.68,1.41,Mbale_Uganda
2020-11-01,17.76,1.72,81.95,1.59,Mbale_Uganda
2020-11-02,17.36,3.46,83.81,2.44,Mbale_Uganda
2020-11-03,17.4,4.64,84.56,2.7,Mbale_Uganda
2020-11-04,17.36,0.87,83.5,2.58,Mbale_Uganda
2020-11-05,17.68,6.17,81.89,2.45,Mbale_Uganda
2020-11-06,17.38,31.17,85.81,1.12,Mbale_Uganda
2020-11-07,17.52,21.92,87.47,1.48,Mbale_Uganda
2020-11-08,17.51,14.08,87.95,1.64,Mbale_Uganda
2020-11-09,17.57,5.82,87.16,1.43,Mbale_Uganda
2020-11-10,16.69,0.05,84.03,2.69,Mbale_Uganda
2020-11-11,17.21,0.41,84.4,2.25,Mbale_Uganda
2020-11-12,16.94,1.85,83.76,1.99,Mbale_Uganda
2020-11-13,17.6,3.4,81.58,1.99,Mbale_Uganda
2020-11-14,17.48,5.52,83.04,1.86,Mbale_Uganda
2020-11-15,17.59,1.43,81.06,1.96,Mbale_Uganda
2020-11-16,17.7,4.25,82.72,1.58,Mbale_Uganda
2020-11-17,17.38,0.23,82.53,2.43,Mbale_Uganda
2020-11-18,17.1,0.0,75.96,2.27,Mbale_Uganda
2020-11-19,17.81,0.16,78.27,1.67,Mbale_Uganda
2020-11-20,17.68,3.82,82.7,1.7,Mbale_Uganda
2020-11-21,17.51,0.13,77.52,2.19,Mbale_Uganda
2020-11-22,18.15,0.75,77.38,1.93,Mbale_Uganda
2020-11-23,18.24,1.29,77.32,1.67,Mbale_Uganda
2020-11-24,18.12,38.1,79.71,1.72,Mbale_Uganda
2020-11-25,17.29,21.58,84.64,1.34,Mbale_Uganda
2020-11-26,18.0,6.14,85.64,1.25,Mbale_Uganda
2020-11-27,18.29,18.14,84.31,1.46,Mbale_Uganda
2020-11-28,18.04,10.01,85.03,1.8,Mbale_Uganda
2020-11-29,17.56,5.11,85.23,1.22,Mbale_Uganda
2020-11-30,17.73,3.48,79.07,1.59,Mbale_Uganda
2020-12-01,17.44,0.06,74.62,1.79,Mbale_Uganda
2020-12-02,16.7,0.04,76.94,2.41,Mbale_Uganda
2020-12-03,16.8,0.04,77.92,3.16,Mbale_Uganda
2020-12-04,17.25,0.09,73.53,2.16,Mbale_Uganda
2020-12-05,17.51,0.6,75.61,1.87,Mbale_Uganda
2020-12-06,17.78,0.01,73.61,1.78,Mbale_Uganda
2020-12-07,18.06,0.12,74.93,1.75,Mbale_Uganda
2020-12-08,17.77,8.93,82.51,1.91,Mbale_Uganda
2020-12-09,16.7,0.93,79.43,2.97,Mbale_Uganda
2020-12-10,17.28,0.33,76.42,2.8,Mbale_Uganda
2020-12-11,16.86,0.18,73.84,2.86,Mbale_Uganda
2020-12-12,17.35,0.98,69.98,2.0,Mbale_Uganda
2020-12-13,16.22,0.01,71.0,2.28,Mbale_Uganda
2020-12-14,16.23,0.0,70.61,2.43,Mbale_Uganda
2020-12-15,16.79,0.02,68.93,1.36,Mbale_Uganda
2020-12-16,16.85,0.0,65.32,1.38,Mbale_Uganda
2020-12-17,16.63,0.01,72.51,2.0,Mbale_Uganda
2020-12-18,16.65,0.12,75.3,2.4,Mbale_Uganda
2020-12-19,17.09,0.22,71.29,1.88,Mbale_Uganda
2020-12-20,17.53,0.95,77.0,1.84,Mbale_Uganda
2020-12-21,17.78,4.23,78.73,1.8,Mbale_Uganda
2020-12-22,17.92,2.01,76.93,2.13,Mbale_Uganda
2020-12-23,17.45,0.12,75.97,2.19,Mbale_Uganda
2020-12-24,17.8,7.38,79.06,1.89,Mbale_Uganda
2020-12-25,18.08,1.7,72.64,1.52,Mbale_Uganda
2020-12-26,17.51,0.05,73.44,2.22,Mbale_Uganda
2020-12-27,16.51,0.0,66.33,3.23,Mbale_Uganda
2020-12-28,16.07,0.0,63.15,3.31,Mbale_Uganda
2020-12-29,17.47,0.01,70.82,2.7,Mbale_Uganda
2020-12-30,17.52,0.4,75.57,2.45,Mbale_Uganda
2020-12-31,16.87,45.02,85.11,2.08,Mbale_Uganda
2021-01-01,16.63,35.62,84.84,1.79,Mbale_Uganda
2021-01-02,16.9,3.88,78.05,2.02,Mbale_Uganda
2021-01-03,16.9,0.31,78.4,1.78,Mbale_Uganda
2021-01-04,16.67,0.04,76.63,2.07,Mbale_Uganda
2021-01-05,16.97,0.28,76.48,1.82,Mbale_Uganda
2021-01-06,17.16,0.0,72.68,1.93,Mbale_Uganda
2021-01-07,17.46,0.0,69.18,1.9,Mbale_Uganda
2021-01-08,17.41,0.0,70.74,1.44,Mbale_Uganda
2021-01-09,16.81,0.02,76.36,1.8,Mbale_Uganda
2021-01-10,16.43,0.19,79.49,1.88,Mbale_Uganda
2021-01-11,16.42,9.03,78.0,1.39,Mbale_Uganda
2021-01-12,16.69,8.72,79.25,1.72,Mbale_Uganda
2021-01-13,17.05,0.49,77.07,2.1,Mbale_Uganda
2021-01-14,17.37,0.04,73.36,1.81,Mbale_Uganda
2021-01-15,17.55,4.8,74.97,1.66,Mbale_Uganda
2021-01-16,17.44,2.13,74.95,1.67,Mbale_Uganda
2021-01-17,16.92,6.53,79.81,1.79,Mbale_Uganda
2021-01-18,16.86,1.24,78.42,2.42,Mbale_Uganda
2021-01-19,17.42,1.62,77.56,2.49,Mbale_Uganda
2021-01-20,17.62,0.98,71.52,2.72,Mbale_Uganda
2021-01-21,17.64,1.2,75.79,2.62,Mbale_Uganda
2021-01-22,17.43,1.83,81.48,2.82,Mbale_Uganda
2021-01-23,18.03,6.59,81.78,2.91,Mbale_Uganda
2021-01-24,17.65,5.49,78.71,2.78,Mbale_Uganda
2021-01-25,17.31,1.37,74.82,3.41,Mbale_Uganda
2021-01-26,16.92,0.0,69.43,4.03,Mbale_Uganda
2021-01-27,16.84,0.0,62.61,3.15,Mbale_Uganda
2021-01-28,17.41,0.0,67.09,2.59,Mbale_Uganda
2021-01-29,17.61,0.0,71.11,2.61,Mbale_Uganda
2021-01-30,17.8,0.0,69.11,2.59,Mbale_Uganda
2021-01-31,16.28,0.0,60.98,3.4,Mbale_Uganda
2021-02-01,16.54,0.01,63.38,3.84,Mbale_Uganda
2021-02-02,17.84,0.01,64.92,2.74,Mbale_Uganda
2021-02-03,18.36,0.0,65.28,1.93,Mbale_Uganda
2021-02-04,17.94,0.31,70.12,1.53,Mbale_Uganda
2021-02-05,18.01,0.0,64.73,1.69,Mbale_Uganda
2021-02-06,18.43,0.19,69.05,1.3,Mbale_Uganda
2021-02-07,18.39,0.2,73.91,1.61,Mbale_Uganda
2021-02-08,18.53,0.42,75.76,1.68,Mbale_Uganda
2021-02-09,18.6,0.15,76.47,1.31,Mbale_Uganda
2021-02-10,18.63,0.03,77.2,1.97,Mbale_Uganda
2021-02-11,17.6,0.96,78.82,1.51,Mbale_Uganda
2021-02-12,17.82,0.03,73.86,2.19,Mbale_Uganda
2021-02-13,17.98,0.09,74.55,1.76,Mbale_Uganda
2021-02-14,18.06,2.06,78.83,1.6,Mbale_Uganda
2021-02-15,19.4,1.08,71.28,1.7,Mbale_Uganda
2021-02-16,19.12,0.49,69.36,1.63,Mbale_Uganda
2021-02-17,19.43,0.19,71.41,1.8,Mbale_Uganda
2021-02-18,19.69,1.04,67.97,1.63,Mbale_Uganda
2021-02-19,18.83,1.5,74.15,1.47,Mbale_Uganda
2021-02-20,18.08,2.11,82.02,0.78,Mbale_Uganda
2021-02-21,17.55,0.14,87.59,1.03,Mbale_Uganda
2021-02-22,16.39,2.2,90.0,1.38,Mbale_Uganda
2021-02-23,17.88,1.53,73.7,2.13,Mbale_Uganda
2021-02-24,17.8,0.12,74.09,1.66,Mbale_Uganda
2021-02-25,18.76,0.0,71.25,1.99,Mbale_Uganda
2021-02-26,18.44,0.0,63.23,2.35,Mbale_Uganda
2021-02-27,18.21,0.0,59.31,1.75,Mbale_Uganda
2021-02-28,18.87,0.0,61.49,1.81,Mbale_Uganda
2021-03-01,18.92,0.0,65.14,1.95,Mbale_Uganda
2021-03-02,19.45,0.0,65.08,2.48,Mbale_Uganda
2021-03-03,19.52,0.0,63.1,2.53,Mbale_Uganda
2021-03-04,19.2,0.2,71.01,2.44,Mbale_Uganda
2021-03-05,18.81,2.23,78.04,2.0,Mbale_Uganda
2021-03-06,19.73,0.85,75.16,2.29,Mbale_Uganda
2021-03-07,19.06,0.71,70.87,1.65,Mbale_Uganda
2021-03-08,18.84,0.2,67.45,2.05,Mbale_Uganda
2021-03-09,18.63,0.02,66.49,2.9,Mbale_Uganda
2021-03-10,18.48,0.0,58.64,3.57,Mbale_Uganda
2021-03-11,19.22,0.0,57.49,2.85,Mbale_Uganda
2021-03-12,19.42,0.0,56.83,2.65,Mbale_Uganda
2021-03-13,19.92,0.0,60.6,2.91,Mbale_Uganda
2021-03-14,20.03,0.0,62.82,2.09,Mbale_Uganda
2021-03-15,19.58,0.04,68.45,2.01,Mbale_Uganda
2021-03-16,18.19,0.7,75.73,2.35,Mbale_Uganda
2021-03-17,18.67,1.23,75.38,1.98,Mbale_Uganda
2021-03-18,18.27,0.48,76.0,1.2,Mbale_Uganda
2021-03-19,18.99,2.7,74.1,1.42,Mbale_Uganda
2021-03-20,19.05,0.81,75.0,2.23,Mbale_Uganda
2021-03-21,18.88,0.74,74.55,2.03,Mbale_Uganda
2021-03-22,19.0,2.87,73.45,2.03,Mbale_Uganda
2021-03-23,19.09,0.16,66.26,2.85,Mbale_Uganda
2021-03-24,19.27,1.12,65.6,2.69,Mbale_Uganda
2021-03-25,19.28,0.08,59.19,1.89,Mbale_Uganda
2021-03-26,18.62,0.03,64.07,2.11,Mbale_Uganda
2021-03-27,17.35,0.39,72.01,1.44,Mbale_Uganda
2021-03-28,18.88,0.85,73.25,1.28,Mbale_Uganda
2021-03-29,18.96,1.49,76.29,1.18,Mbale_Uganda
2021-03-30,19.03,6.84,76.89,1.53,Mbale_Uganda
2021-03-31,18.69,7.19,78.58,1.45,Mbale_Uganda
2021-04-01,19.31,2.5,76.3,1.65,Mbale_Uganda
2021-04-02,18.88,7.72,78.1,1.17,Mbale_Uganda
2021-04-03,19.07,43.63,80.38,1.43,Mbale_Uganda
2021-04-04,17.89,13.69,88.95,1.56,Mbale_Uganda
2021-04-05,17.44,2.89,89.38,1.0,Mbale_Uganda
2021-04-06,18.47,8.24,81.74,1.32,Mbale_Uganda
2021-04-07,18.7,3.42,78.88,1.97,Mbale_Uganda
2021-04-08,18.71,0.55,79.86,1.58,Mbale_Uganda
2021-04-09,18.8,3.92,79.06,1.45,Mbale_Uganda
2021-04-10,19.36,2.99,76.32,1.45,Mbale_Uganda
2021-04-11,18.14,3.66,81.67,1.62,Mbale_Uganda
2021-04-12,18.44,3.52,79.66,1.08,Mbale_Uganda
2021-04-13,17.82,7.66,83.68,1.31,Mbale_Uganda
2021-04-14,18.48,1.96,80.39,1.21,Mbale_Uganda
2021-04-15,18.86,0.03,74.4,1.18,Mbale_Uganda
2021-04-16,18.67,0.94,75.65,1.03,Mbale_Uganda
2021-04-17,19.24,2.09,77.68,1.52,Mbale_Uganda
2021-04-18,19.64,1.23,75.3,1.73,Mbale_Uganda
2021-04-19,18.74,3.38,75.56,1.77,Mbale_Uganda
2021-04-20,18.85,0.74,77.44,2.09,Mbale_Uganda
2021-04-21,18.56,2.4,78.58,1.4,Mbale_Uganda
2021-04-22,17.88,2.8,83.09,1.33,Mbale_Uganda
2021-04-23,17.86,17.38,86.71,1.42,Mbale_Uganda
2021-04-24,18.49,8.74,85.3,0.6,Mbale_Uganda
2021-04-25,18.16,1.66,86.76,0.88,Mbale_Uganda
2021-04-26,17.81,1.6,84.93,1.36,Mbale_Uganda
2021-04-27,17.56,7.71,84.07,0.96,Mbale_Uganda
2021-04-28,18.84,0.95,81.04,1.6,Mbale_Uganda
2021-04-29,19.07,2.36,75.25,1.75,Mbale_Uganda
2021-04-30,18.95,4.06,76.87,1.41,Mbale_Uganda
2021-05-01,19.03,6.53,79.71,1.19,Mbale_Uganda
2021-05-02,16.96,4.83,89.68,1.06,Mbale_Uganda
2021-05-03,17.29,5.4,88.18,1.24,Mbale_Uganda
2021-05-04,17.61,1.15,83.08,1.01,Mbale_Uganda
2021-05-05,16.33,7.19,88.77,1.4,Mbale_Uganda
2021-05-06,16.91,22.93,88.55,0.75,Mbale_Uganda
2021-05-07,16.7,35.24,91.88,1.27,Mbale_Uganda
2021-05-08,15.73,5.67,90.09,1.31,Mbale_Uganda
2021-05-09,16.48,2.1,87.93,1.62,Mbale_Uganda
2021-05-10,16.58,3.39,90.3,1.32,Mbale_Uganda
2021-05-11,17.59,2.24,84.42,1.27,Mbale_Uganda
2021-05-12,16.69,4.38,89.51,1.42,Mbale_Uganda
2021-05-13,17.9,0.11,81.68,0.98,Mbale_Uganda
2021-05-14,18.56,0.34,80.43,0.87,Mbale_Uganda
2021-05-15,18.35,0.4,80.62,1.1,Mbale_Uganda
2021-05-16,18.46,0.41,82.48,1.03,Mbale_Uganda
2021-05-17,18.44,0.97,86.42,1.27,Mbale_Uganda
2021-05-18,18.92,3.43,83.23,1.0,Mbale_Uganda
2021-05-19,17.26,3.22,92.71,1.49,Mbale_Uganda
2021-05-20,18.24,4.17,83.33,1.24,Mbale_Uganda
2021-05-21,18.85,1.85,81.73,0.75,Mbale_Uganda
2021-05-22,18.61,0.71,79.49,1.12,Mbale_Uganda
2021-05-23,18.43,1.47,85.2,1.3,Mbale_Uganda
2021-05-24,16.36,3.08,91.32,1.59,Mbale_Uganda
2021-05-25,17.67,15.25,85.93,0.96,Mbale_Uganda
2021-05-26,17.93,0.19,81.23,1.31,Mbale_Uganda
2021-05-27,18.27,0.12,76.42,1.17,Mbale_Uganda
2021-05-28,18.63,0.09,73.97,0.98,Mbale_Uganda
2021-05-29,18.62,0.3,78.11,0.69,Mbale_Uganda
2021-05-30,17.97,2.1,84.28,1.15,Mbale_Uganda
2021-05-31,18.29,0.07,72.32,2.1,Mbale_Uganda
2021-06-01,17.81,0.0,69.77,1.35,Mbale_Uganda
2021-06-02,18.43,0.0,74.48,0.72,Mbale_Uganda
2021-06-03,18.04,0.0,79.41,0.85,Mbale_Uganda
2021-06-04,17.95,0.0,82.93,1.25,Mbale_Uganda
2021-06-05,17.22,2.57,83.82,0.79,Mbale_Uganda
2021-06-06,18.09,3.36,79.98,1.27,Mbale_Uganda
2021-06-07,18.18,0.25,75.67,1.48,Mbale_Uganda
2021-06-08,17.8,0.06,69.97,1.09,Mbale_Uganda
2021-06-09,18.3,0.1,69.53,0.94,Mbale_Uganda
2021-06-10,18.23,0.13,78.14,0.69,Mbale_Uganda
2021-06-11,17.89,0.6,80.88,0.81,Mbale_Uganda
2021-06-12,17.38,0.4,83.57,1.39,Mbale_Uganda
2021-06-13,16.83,0.22,85.02,1.52,Mbale_Uganda
2021-06-14,17.77,2.09,82.48,0.73,Mbale_Uganda
2021-06-15,16.75,2.7,89.46,1.57,Mbale_Uganda
2021-06-16,16.71,1.01,84.37,1.04,Mbale_Uganda
2021-06-17,17.34,1.04,85.96,1.02,Mbale_Uganda
2021-06-18,15.98,4.43,93.85,1.37,Mbale_Uganda
2021-06-19,17.33,0.44,82.82,0.83,Mbale_Uganda
2021-06-20,17.37,0.57,83.58,1.18,Mbale_Uganda
2021-06-21,17.03,0.5,82.79,0.99,Mbale_Uganda
2021-06-22,17.64,0.15,74.35,1.12,Mbale_Uganda
2021-06-23,17.92,0.26,76.48,0.92,Mbale_Uganda
2021-06-24,17.76,0.09,75.5,0.8,Mbale_Uganda
2021-06-25,16.79,1.45,83.3,1.25,Mbale_Uganda
2021-06-26,16.98,1.04,86.33,1.18,Mbale_Uganda
2021-06-27,17.59,0.26,80.1,0.99,Mbale_Uganda
2021-06-28,17.33,2.18,80.62,1.09,Mbale_Uganda
2021-06-29,17.07,1.25,84.27,0.69,Mbale_Uganda
2021-06-30,16.98,3.66,83.35,0.87,Mbale_Uganda
2021-07-01,16.75,4.03,85.1,1.53,Mbale_Uganda
2021-07-02,17.02,0.61,81.44,1.02,Mbale_Uganda
2021-07-03,16.65,0.6,84.08,1.4,Mbale_Uganda
2021-07-04,17.23,0.88,85.71,1.24,Mbale_Uganda
2021-07-05,16.64,4.16,85.39,1.2,Mbale_Uganda
2021-07-06,16.23,0.52,85.18,1.69,Mbale_Uganda
2021-07-07,15.73,3.69,87.72,1.44,Mbale_Uganda
2021-07-08,15.38,2.38,87.91,1.41,Mbale_Uganda
2021-07-09,15.8,2.84,88.64,1.34,Mbale_Uganda
2021-07-10,15.58,0.66,89.15,1.55,Mbale_Uganda
2021-07-11,16.34,0.61,85.54,1.18,Mbale_Uganda
2021-07-12,16.18,1.54,85.42,1.03,Mbale_Uganda
2021-07-13,16.51,0.65,85.89,1.08,Mbale_Uganda
2021-07-14,16.42,0.88,87.5,1.19,Mbale_Uganda
2021-07-15,16.64,0.28,84.29,1.45,Mbale_Uganda
2021-07-16,16.99,0.58,84.05,1.0,Mbale_Uganda
2021-07-17,16.14,0.05,83.16,1.85,Mbale_Uganda
2021-07-18,16.29,0.03,80.39,1.63,Mbale_Uganda
2021-07-19,16.51,0.2,79.9,1.41,Mbale_Uganda
2021-07-20,16.59,0.03,79.84,1.48,Mbale_Uganda
2021-07-21,16.82,0.02,78.8,1.29,Mbale_Uganda
2021-07-22,17.23,0.01,80.62,1.32,Mbale_Uganda
2021-07-23,16.24,0.0,82.04,1.78,Mbale_Uganda
2021-07-24,15.87,0.03,83.1,1.95,Mbale_Uganda
2021-07-25,16.45,0.0,76.66,1.65,Mbale_Uganda
2021-07-26,16.48,0.09,77.39,1.08,Mbale_Uganda
2021-07-27,16.37,0.08,82.87,1.46,Mbale_Uganda
2021-07-28,16.8,0.18,82.08,1.24,Mbale_Uganda
2021-07-29,16.99,0.64,84.16,1.4,Mbale_Uganda
2021-07-30,16.73,0.11,82.2,1.76,Mbale_Uganda
2021-07-31,17.41,0.04,77.26,1.57,Mbale_Uganda
2021-08-01,16.96,0.4,80.25,1.27,Mbale_Uganda
2021-08-02,16.34,1.57,85.12,1.05,Mbale_Uganda
2021-08-03,17.11,3.07,82.17,1.19,Mbale_Uganda
2021-08-04,18.31,1.8,75.44,0.96,Mbale_Uganda
2021-08-05,18.19,0.17,74.15,1.0,Mbale_Uganda
2021-08-06,17.7,0.92,76.14,1.1,Mbale_Uganda
2021-08-07,17.95,0.61,77.37,1.07,Mbale_Uganda
2021-08-08,16.86,1.34,87.17,1.87,Mbale_Uganda
2021-08-09,17.49,17.94,85.01,1.45,Mbale_Uganda
2021-08-10,16.03,1.76,91.87,1.67,Mbale_Uganda
2021-08-11,17.38,0.29,81.55,1.38,Mbale_Uganda
2021-08-12,17.73,0.2,80.64,1.23,Mbale_Uganda
2021-08-13,18.45,0.88,78.54,1.08,Mbale_Uganda
2021-08-14,15.87,1.45,85.89,1.63,Mbale_Uganda
2021-08-15,16.71,1.07,79.74,1.26,Mbale_Uganda
2021-08-16,17.06,0.7,83.51,0.86,Mbale_Uganda
2021-08-17,18.34,0.66,77.02,0.9,Mbale_Uganda
2021-08-18,17.24,4.82,82.62,1.23,Mbale_Uganda
2021-08-19,17.75,0.39,77.92,1.45,Mbale_Uganda
2021-08-20,16.86,3.03,85.55,1.17,Mbale_Uganda
2021-08-21,18.21,1.03,78.78,1.19,Mbale_Uganda
2021-08-22,16.64,4.49,84.58,0.88,Mbale_Uganda
2021-08-23,17.37,0.12,74.06,1.79,Mbale_Uganda
2021-08-24,17.36,3.09,82.48,0.98,Mbale_Uganda
2021-08-25,18.18,0.85,70.65,1.17,Mbale_Uganda
2021-08-26,18.11,0.71,69.68,1.16,Mbale_Uganda
2021-08-27,17.7,2.86,78.83,1.34,Mbale_Uganda
2021-08-28,17.55,0.42,76.28,1.73,Mbale_Uganda
2021-08-29,18.66,0.01,63.51,1.72,Mbale_Uganda
2021-08-30,18.15,0.24,75.47,1.26,Mbale_Uganda
2021-08-31,17.84,1.37,81.37,1.51,Mbale_Uganda
2021-09-01,18.08,7.55,78.82,1.33,Mbale_Uganda
2021-09-02,17.91,2.55,83.4,0.75,Mbale_Uganda
2021-09-03,17.84,12.46,83.95,1.12,Mbale_Uganda
2021-09-04,16.92,1.13,87.14,1.28,Mbale_Uganda
2021-09-05,16.97,11.85,87.14,1.48,Mbale_Uganda
2021-09-06,17.64,7.62,79.58,1.14,Mbale_Uganda
2021-09-07,18.22,2.13,79.84,0.79,Mbale_Uganda
2021-09-08,17.93,1.7,81.2,1.3,Mbale_Uganda
2021-09-09,17.54,3.98,85.15,1.44,Mbale_Uganda
2021-09-10,17.62,1.83,80.48,1.51,Mbale_Uganda
2021-09-11,18.66,1.89,77.88,1.0,Mbale_Uganda
2021-09-12,18.39,0.78,77.7,1.0,Mbale_Uganda
2021-09-13,18.17,1.4,75.73,0.92,Mbale_Uganda
2021-09-14,18.38,13.5,75.66,1.01,Mbale_Uganda
2021-09-15,18.18,16.16,82.85,1.4,Mbale_Uganda
2021-09-16,18.51,3.12,80.84,1.05,Mbale_Uganda
2021-09-17,17.11,49.7,88.99,1.42,Mbale_Uganda
2021-09-18,16.49,10.69,92.2,2.46,Mbale_Uganda
2021-09-19,16.03,12.94,83.49,0.97,Mbale_Uganda
2021-09-20,15.83,1.09,91.16,1.23,Mbale_Uganda
2021-09-21,17.67,1.22,83.19,0.89,Mbale_Uganda
2021-09-22,16.93,9.37,86.88,1.35,Mbale_Uganda
2021-09-23,18.34,0.2,75.14,0.97,Mbale_Uganda
2021-09-24,17.95,4.3,82.83,1.29,Mbale_Uganda
2021-09-25,16.43,13.81,89.12,0.98,Mbale_Uganda
2021-09-26,17.78,7.97,80.87,0.93,Mbale_Uganda
2021-09-27,18.09,1.64,82.08,1.1,Mbale_Uganda
2021-09-28,18.27,1.5,78.83,1.3,Mbale_Uganda
2021-09-29,18.3,1.4,79.1,1.32,Mbale_Uganda
2021-09-30,18.5,4.03,78.26,1.28,Mbale_Uganda
2021-10-01,17.93,1.52,84.87,1.11,Mbale_Uganda
2021-10-02,17.79,6.72,86.27,1.31,Mbale_Uganda
2021-10-03,17.58,19.42,82.68,0.83,Mbale_Uganda
2021-10-04,17.86,0.94,83.83,1.32,Mbale_Uganda
2021-10-05,16.89,8.72,89.89,1.4,Mbale_Uganda
2021-10-06,16.98,3.11,86.98,1.41,Mbale_Uganda
2021-10-07,17.29,3.57,86.07,1.23,Mbale_Uganda
2021-10-08,17.95,2.74,85.61,1.46,Mbale_Uganda
2021-10-09,18.6,19.01,84.58,1.12,Mbale_Uganda
2021-10-10,18.78,19.75,80.8,0.83,Mbale_Uganda
2021-10-11,18.5,2.48,84.68,1.49,Mbale_Uganda
2021-10-12,17.41,2.03,85.92,1.57,Mbale_Uganda
2021-10-13,16.97,4.15,85.64,1.57,Mbale_Uganda
2021-10-14,18.28,0.95,80.33,1.04,Mbale_Uganda
2021-10-15,18.63,0.64,72.5,1.53,Mbale_Uganda
2021-10-16,18.6,0.6,76.7,1.2,Mbale_Uganda
2021-10-17,18.69,0.2,74.55,1.62,Mbale_Uganda
2021-10-18,18.83,0.28,69.76,1.41,Mbale_Uganda
